user_id,product_id,category,price,discount_applied,payment_method,purchase_date,pages_visited,time_spent,add_to_cart,abandoned_cart,rating,review_text,sentiment_score,age,gender,income_level,location,purchase_decision
33903fd8-8001-47d8-8f05-46bc871506d8,c88ca14c-728d-466d-b202-97df47f438dc,Grocery,408.61,40.74,COD,2025-01-23 18:32:39,9,630,0,0,1,Phone generation color nor talk realize.,0.0,52,Female,Low,Robertmouth,0
3ecdf131-b9d4-4c90-89c5-3dd2f0cb840a,0e96a333-cad3-4195-8230-fcfef8e22ce4,Electronics,352.7,1.5,Credit Card,2025-02-24 04:46:30,19,78,0,0,3,Form year goal between.,0.0,21,Other,Low,Shannonborough,0
653ab501-3c19-427c-86e9-010097e030d7,92177071-d071-4a4a-adbc-aa48eca8edf4,Grocery,130.07,12.95,PayPal,2025-03-05 01:44:52,14,925,0,0,4,Throughout sort cover painting short crime professional.,0.05,43,Female,Medium,Racheltown,0
17beaf48-5ad8-41ee-b911-b77aa54e76f6,6088530f-4072-4351-acda-4c25e9860bff,Electronics,473.48,11.48,COD,2025-02-15 11:19:30,16,560,0,0,2,Seem fly structure fight it detail executive toward record us great.,0.8,31,Female,Low,Colinfurt,0
ce0e6405-4263-44c9-8dee-8c91ddd40459,9d584413-3088-44cc-806a-ff04a1a15b89,Grocery,8.03,29.75,Credit Card,2025-01-05 07:29:28,18,39,0,0,5,Newspaper leg born resource full team artist outside important.,0.25,58,Male,Medium,Lake Elizabethland,0
e9f87e3d-fda7-4130-9fa9-890bedd829b3,c684a0b0-c7ce-4057-9501-795fa6c12403,Furniture,479.99,25.0,Debit Card,2025-01-25 02:33:19,2,888,0,0,5,Record middle hair attorney somebody according either owner test life wall understand fall control mention answer suggest better.,0.25,54,Female,Medium,North Seantown,0
9a055c82-a010-40fa-8fd1-4b5588f2007e,0331bb13-aea2-44f3-8fe3-b143d5445db9,Clothing,382.74,37.15,Debit Card,2025-03-05 06:19:46,5,714,0,0,4,Draw listen best nice.,0.8,30,Male,High,Jensenside,0
f6016c62-bd51-4c78-9460-3e70143b4b30,24e00009-83d2-4984-882a-ea6683441567,Books,384.47,44.14,COD,2025-01-08 13:46:07,5,422,1,0,1,Enough everyone bag remain while provide degree door customer similar.,0.0,18,Female,High,Perezmouth,1
f7e129cd-2515-4bf8-a822-34e45ded7181,b718a98a-3a1d-4295-b8e3-6cc6e7bae2ce,Electronics,234.93,22.25,Debit Card,2025-03-05 04:04:49,6,259,0,0,5,Official us series decide collection.,0.0,43,Female,Low,South Troymouth,0
75d0d06c-ea8f-4629-b4cd-eecd6cc9184e,48e62f7b-4618-4f0c-8ac6-3f73c833c681,Grocery,130.19,39.16,Credit Card,2025-02-14 17:59:52,16,280,0,0,1,Number ago whole change tonight half animal pattern civil short.,0.01,57,Male,Medium,Johnland,0
75db9f30-1dbe-4f89-af70-f065e2e5335b,d48c952f-2092-4851-afc8-601a12618a84,Clothing,189.77,12.43,COD,2025-02-14 05:16:20,16,136,1,1,3,Data car computer hear interview film son land fund example send option throw.,0.0,32,Other,Medium,South Caseybury,0
d0cf61ac-d55e-466c-9477-5fc0c00373f1,b68120fd-46f1-43c5-a1a4-68956de4ec28,Electronics,7.99,28.49,Credit Card,2025-02-13 07:59:41,10,230,1,0,1,Fast lawyer question debate fish former daughter conference.,0.1,44,Female,High,West Christina,1
003de66d-3d0a-4502-a86a-f25a7fcad6db,7e1d132e-78e1-449b-93b0-8da89f818e1f,Clothing,110.94,18.78,PayPal,2025-03-01 09:54:15,12,916,1,0,3,Day school as service produce.,0.0,56,Other,High,West Thomasport,1
cb833bce-ef98-4ae5-8710-16a1e100d166,e4535188-2cb2-4777-bb72-74dbbddd9336,Furniture,153.58,20.23,Credit Card,2025-03-09 02:58:50,14,293,0,0,5,Court national Republican.,0.0,53,Other,High,Fisherstad,0
d95a025a-0c43-495f-af2a-018a161511b2,628e5e84-222d-4bc6-bb0c-8d34809a19f2,Clothing,46.27,32.58,COD,2025-01-31 21:13:11,20,522,0,0,4,Account sure vote if each from goal home save.,0.5,60,Female,Low,New Jacobton,0
b767fa37-c8bd-4afc-83c1-dd68d38afa58,fc7f2641-1b46-42c9-a4ee-ba9fc7552485,Electronics,454.48,4.45,COD,2025-01-19 04:09:12,4,289,0,0,5,Will us early Mr memory between trip animal scientist worry learn across economic.,0.15,41,Other,Low,Lake Kimberlyville,0
1da6021d-2b53-44d5-8af6-5ba88895f5c5,0304950f-882c-4541-9b28-11b80a75fa57,Furniture,290.09,12.83,Credit Card,2025-02-09 13:01:34,13,684,1,1,4,Debate social painting address event.,0.03,57,Male,High,East Bradley,0
77ce8e62-4f54-4e2b-bf06-fb70d44feadf,dc8d946f-7b66-4d51-9469-67d1cb445c8f,Grocery,9.32,45.88,PayPal,2025-02-08 18:43:34,10,186,0,0,3,Them speech large add others follow toward single brother way phone side worker.,0.07,45,Other,Medium,Thompsonside,0
a17b6122-11b8-4659-91f1-c8c98c261c4a,c6224eea-f064-45d4-b748-fe6df28494a9,Grocery,159.5,25.29,Debit Card,2025-03-06 00:05:46,10,560,1,1,5,Late end return single pull argue.,-0.19,51,Female,Low,Adamfort,0
4477f6c5-aba2-4d79-9f00-547626210dea,277f6c1b-bf1b-4d32-b8f8-a754939a44eb,Grocery,158.17,41.11,Debit Card,2025-02-24 21:00:34,5,1065,1,0,1,Less everyone memory general nature indicate far wish world including man.,-0.01,53,Male,Medium,Kaiserfort,1
1ce74637-c3d5-46a6-bcd6-06110e121a0a,6b522361-bfc3-4677-b034-70f4f62a20fb,Clothing,251.69,14.12,Debit Card,2025-02-14 11:05:31,9,278,0,0,4,Head positive own reduce.,0.41,58,Other,High,Port Nicolestad,0
1a0dd260-689a-440c-afeb-af1b747dd227,07b8e144-0bea-439e-8103-d494df7d6824,Books,79.02,22.62,Debit Card,2025-01-31 03:30:04,6,1014,1,0,3,Want available explain daughter our sister hundred act inside fall role by.,0.4,34,Other,Low,Port Wandaside,1
6fff9096-0071-4cb0-93df-93d906e3ed83,c21d3603-e662-4c37-a738-99d42e815fd3,Clothing,160.42,48.55,Credit Card,2025-02-14 21:00:50,11,730,0,0,5,Long instead deep.,-0.03,51,Other,High,Kathleenport,0
3982b4a7-a9a2-4b40-af38-c735f60c2c20,341e40d6-196f-4712-8f97-4c609c84d884,Clothing,343.25,31.23,PayPal,2025-02-19 00:33:53,11,966,0,0,2,Into color easy.,0.43,64,Female,Medium,North Jenniferburgh,0
eccdc413-74a0-4f7b-a98d-2d8147f2ad40,1a5fc16d-1f61-465f-b933-ceba013ad911,Grocery,456.74,18.88,COD,2025-01-12 07:42:12,14,418,1,1,2,Pressure of offer each recent ok practice commercial example paper for.,0.17,57,Male,Medium,Feliciabury,0
21303101-962d-4b8a-83cb-6f008ec0adb4,1abbc66e-2e08-46c0-98ba-72cc3ab8bb92,Electronics,79.11,19.79,Credit Card,2025-01-06 12:10:29,1,1166,1,1,3,Give our nature customer.,0.0,65,Female,High,West Margaret,0
762e6874-f5ec-4b34-a1a8-3b70b9ef58cc,53e301ec-7fed-4e66-b1cc-39b6a20bcc2f,Clothing,363.27,9.54,Debit Card,2025-02-06 14:39:16,2,805,1,0,3,Pass ever party crime name success so to safe computer network compare customer several piece.,0.27,51,Male,Low,Tracystad,1
f62bc121-2d17-46c8-a886-70624711a6b2,5ebf8ad2-545c-49d6-9571-cb18ab23f37f,Furniture,354.96,10.46,PayPal,2025-01-07 15:29:15,12,135,0,0,2,Individual unit no space on instead.,0.0,58,Male,High,West Hannah,0
b3075f0e-1839-4eb3-9cec-05521bec63b6,befdcd78-314d-4a9f-943a-5462460394e0,Furniture,486.16,11.22,PayPal,2025-02-01 18:48:22,19,242,0,0,4,Tree thing sing which pull affect.,0.0,32,Other,High,East Juanberg,0
e4b66efb-330a-419b-9d95-84fa176e4d83,9f0d634d-b75f-4b8c-95ab-1c23ab8542c4,Clothing,228.21,25.85,Credit Card,2025-01-05 15:09:47,20,464,0,0,4,Sing large most visit laugh.,0.34,34,Other,High,Farrellport,0
51ada6bb-ee01-4235-9d1f-7345b94a5b4f,6191834a-ee34-46d7-9a15-c385f8f5d782,Clothing,485.39,34.66,PayPal,2025-02-12 02:38:45,7,627,1,0,1,Program baby happy PM remain step tonight wide personal probably hour party this physical daughter ready claim.,0.18,34,Other,Medium,Katherineshire,1
3b183804-d0f7-4ac0-8c16-8580ff213b16,ea69ab01-4552-4272-9e53-c51ae61a7b88,Clothing,420.2,22.32,PayPal,2025-02-22 07:35:27,8,1070,1,1,1,Effect address such world investment heart popular family answer college raise.,0.3,62,Other,Medium,West Rebeccafort,0
6a777a47-b952-4184-8fd0-9ac53ed89ebf,18c7e8d0-426c-459b-adc8-54d6e382814b,Grocery,303.55,11.23,Debit Card,2025-03-05 14:37:31,1,579,1,1,1,Music shake view vote class despite glass treat our former feel board common argue.,-0.15,50,Female,High,East Feliciaborough,0
d474ecc1-53ed-447f-801f-b182abac9866,13e7c72a-ca77-4123-b4aa-a151a64f3d5c,Furniture,218.34,23.38,COD,2025-02-13 13:52:28,11,1112,0,0,1,Suggest sign most surface live hour course case training make.,0.32,60,Male,High,Pachecoside,0
9bda9872-cdb5-4e9a-b0d5-7ad1d0459b22,01f4b202-2d40-4c53-86ce-a77c4a3de908,Clothing,108.28,29.97,Credit Card,2025-03-02 21:27:51,15,961,1,1,4,Visit trade responsibility heavy sea fear parent clearly everybody contain Democrat than necessary despite.,-0.03,64,Other,High,East Adam,0
fbb9af73-92d2-4422-a3ab-73d7f6704e4e,8e28f3cc-89f0-4173-876f-2f98e71443c7,Books,313.45,7.87,COD,2025-03-07 05:00:12,1,94,0,0,4,Mouth on federal away role theory inside.,0.0,45,Male,Medium,East Matthew,0
00426048-d3b4-4117-8205-ba1305a0582b,eae81ced-2059-4055-adb6-9b52f6cad23d,Books,403.65,10.03,COD,2025-01-03 22:39:13,13,860,0,0,2,Dark resource mean east goal benefit small process news science fight tonight west million training smile lot garden next.,-0.08,59,Male,Low,Ravenberg,0
400fa4b6-b49a-49af-8e87-084eee2219b6,b33ef7b7-da3c-409c-95c2-3ddebe2173ef,Grocery,49.16,42.68,PayPal,2025-03-01 07:32:26,14,147,1,0,3,Must opportunity air process family able.,0.5,59,Other,Low,Janetport,1
78d2051c-4970-4fe5-bf9f-1647be43c72d,c75a28ba-c227-4209-bef0-a246b8642a17,Electronics,271.62,44.43,Credit Card,2025-03-10 03:20:05,5,974,1,1,1,Anything issue west management international exist difference interest civil action store summer cover involve.,0.05,38,Male,Low,Bartonstad,0
b899bbfb-9d2c-4804-b246-b23508b1da97,1561c37e-97ef-4235-8b99-c291407e183b,Clothing,53.65,15.17,Debit Card,2025-02-12 08:43:10,6,100,1,0,2,Sea ok north image popular fact money season behavior surface these upon field rest peace interview.,0.55,39,Male,High,North Shannonview,1
d7a50600-3def-4eb4-b56e-a4447323f419,e1ae4e8e-5771-4342-9f14-b740e469c06c,Clothing,16.92,0.75,PayPal,2025-01-26 23:20:32,2,602,0,0,1,Dark really close present some both upon position feeling.,0.02,20,Other,Low,Garcialand,0
857ba278-6389-4324-b95b-d134d4990dd1,030fa8f3-b703-4e05-a49a-86aa18294791,Electronics,232.37,9.99,PayPal,2025-01-17 16:13:27,5,376,0,0,5,Speak throughout market grow positive north federal run exist ago least movement direction along describe range remember federal level.,-0.04,34,Other,High,Bryanside,0
3bb216ec-140e-490e-bedb-fbc512bb9df8,dd0d48a1-c401-4327-9795-9f8adeb179a9,Furniture,336.99,13.91,Credit Card,2025-01-04 09:50:55,12,641,0,0,2,Price energy throw discuss.,0.0,37,Other,High,Longburgh,0
3be65b99-9e38-4edd-bde8-bb7b8d132912,f37e77dd-f68e-4c12-9127-11fd291af9fb,Grocery,188.72,15.88,PayPal,2025-01-17 16:04:45,4,128,1,1,4,Natural term effect professional.,0.1,51,Female,High,West Laura,0
ee83fd09-f528-4f70-a1db-6876897fc862,dc49baf1-c213-4ab9-be9d-08dba8b0cefe,Books,352.54,24.59,Debit Card,2025-02-12 16:18:54,3,539,0,0,5,Describe central identify yard sometimes result standard.,0.0,50,Other,Medium,New Tara,0
c49cfd75-5356-4017-8b58-c499f5c68c0a,e03be8e2-2abe-4ffc-a088-2a4381173b57,Grocery,370.66,36.39,COD,2025-01-04 05:59:40,15,673,1,1,5,Reflect hear until election south strategy around rock heavy bring message phone affect far usually impact.,-0.12,56,Male,High,South Jessicachester,0
06ceff71-f288-4885-b5ad-c08255b5f60b,b75b3e1d-a610-47b1-8f34-c006c603a03f,Grocery,161.33,12.63,Debit Card,2025-01-01 03:31:45,7,44,1,1,4,Budget read wonder break may account.,0.0,23,Other,Low,Russelltown,0
cfaf584e-47b2-4863-be7c-424cf55c0087,9191db07-a3a5-4a3c-b1c3-62a553bb21e9,Furniture,114.91,26.27,COD,2025-01-15 19:33:34,2,518,0,0,2,Financial black western stage moment different tough first than mind.,-0.05,50,Female,Medium,Simpsonland,0
b9d8a524-0429-49f4-af2c-626890cac4ab,d0a30410-a943-4526-b2cc-386ae180122a,Furniture,286.09,2.74,Credit Card,2025-03-03 14:59:39,11,453,0,0,5,Everyone activity machine less.,-0.17,21,Female,High,Steeletown,0
e9407e64-555a-431f-9328-182d2776786b,e63e956f-67df-40b8-9a35-9e9761b5a8c4,Books,52.27,9.42,COD,2025-01-07 20:58:02,4,368,1,0,1,Benefit against chance can high commercial major.,0.07,22,Female,Medium,Mauricechester,1
7241d965-d109-410d-8718-a3d40f06327b,f710da90-2585-499b-ba32-c3ae651ce23b,Electronics,124.49,42.68,Credit Card,2025-02-12 07:00:48,12,134,1,1,2,Baby large process almost particularly fund remain enter hope total tend million pass follow stop middle well certainly.,0.12,43,Other,Medium,East Craig,0
dd28dad4-6acf-4350-9b37-9f7779ecc249,5f0bb35a-26e1-4fc0-8547-0fe52e261a7a,Furniture,475.71,26.61,PayPal,2025-02-08 20:46:28,9,1099,0,0,1,Never story security clear car movie center pretty war rest organization.,0.08,48,Female,High,Amandaport,0
c4464aa3-d6f4-4d4f-bded-6ec979df9aef,cc97d2f8-f4e3-4639-b563-8cd649ff6eb7,Clothing,138.2,44.63,PayPal,2025-01-04 19:36:16,12,284,1,0,5,Practice rather top total line until.,0.25,57,Male,Low,New Cindy,1
37343c43-af27-4009-87e9-e6a46a368d69,197b830c-2b85-4c9c-bdf7-411709104d32,Books,147.63,15.05,COD,2025-01-18 06:19:32,17,186,1,1,1,Give alone identify allow follow how during food already get.,0.0,32,Male,Medium,Gonzaleston,0
b2ca5a69-e778-4a96-95a7-85e058da2e4a,f935d628-e5a2-4f58-9607-4b09009b0092,Electronics,18.41,28.01,PayPal,2025-02-19 09:07:29,16,742,0,0,2,Car social make activity.,0.03,19,Female,Medium,East Michelle,0
7bdcd8fa-c04b-4c8c-baae-b7e2a994b75e,cc5cd6e6-ed79-4be4-b114-f873bed4e8c4,Books,316.91,22.46,PayPal,2025-02-07 00:11:28,15,845,1,1,5,Never meet reason.,0.0,56,Other,Low,Davidtown,0
1ec1f7cf-2a61-4213-9d95-1ce377129373,c5616069-ebb3-4c07-ba6a-68f69e600053,Books,166.38,19.2,COD,2025-01-30 11:23:28,20,953,0,0,1,Kitchen remain human mean senior me need most truth usually.,-0.02,31,Female,High,Lake Sheryl,0
1a4b1eb7-dd4c-4f53-9d23-b18e22795bf0,986eee65-1b9f-453a-90e5-ec09818a7fd7,Grocery,337.52,39.39,PayPal,2025-03-07 01:05:12,13,743,0,0,5,East early reality among air international campaign consumer tree civil since enough doctor idea sign.,0.03,55,Other,Low,East Sandra,0
48df65e6-13cc-462b-8e92-e9699af6fbc3,0949b0d5-63e8-43fe-9a0a-be9f894511bd,Grocery,82.66,26.92,COD,2025-01-31 21:03:03,7,887,0,0,3,Grow chair approach stuff foreign simply indicate paper reflect up day fact fine size.,0.1,27,Male,High,Port Abigail,0
208240f0-7d12-4373-8afa-562bd4a16339,4a2f95ef-c57b-4305-aca0-fa29c4b2b583,Books,154.41,16.38,PayPal,2025-02-23 10:16:54,15,194,1,1,1,Perform what dream couple star talk.,0.0,54,Male,Low,Evansport,0
203d3b84-a868-405c-85eb-21f623c79e64,af583fa7-4e80-4ed1-ac7b-22ebbeb9fe26,Clothing,53.67,41.3,PayPal,2025-02-26 17:51:43,14,166,0,0,4,Outside national me reach picture forget party Mr plant news.,0.0,39,Female,Medium,Porterberg,0
ad77fefb-17a2-4706-a3be-fa7c57fd8d68,066f4235-caaa-4c00-97be-5dd11eb4b677,Grocery,125.48,18.53,PayPal,2025-03-02 16:04:17,7,914,0,0,4,Foot sister rest during enter result nearly newspaper subject bad local professional.,-0.13,58,Female,Low,North Paul,0
96e50b30-4366-4db7-a911-49b37015cf38,3cb236fb-5598-4799-94dd-592e38797c2a,Clothing,274.09,45.66,Credit Card,2025-01-06 12:10:57,15,388,1,0,5,Within feeling yes through ask its Mrs serious doctor take together support.,-0.33,40,Female,High,Ryanside,1
66cdc173-f14e-4121-9370-04b4ca40194f,a97727f8-147a-4345-afee-35601d4961e5,Clothing,376.01,18.14,Credit Card,2025-01-28 23:06:55,3,833,1,1,3,Commercial impact it either project similar respond.,0.0,35,Female,Medium,North Melindaville,0
f8bcc050-7dfa-4e97-9597-318de8bf7a9f,92952317-5992-4ca0-bd8e-bd09bcde0efe,Books,304.24,30.47,COD,2025-01-04 17:40:46,15,700,0,0,1,Whole quickly never five movie consider.,0.02,46,Other,Low,Heatherport,0
444a6e11-5127-4f4f-8cc3-f8e3c82c4f68,f61ffb8a-8f31-446f-968f-daa94765f9c1,Grocery,467.65,21.63,COD,2025-03-03 19:42:10,7,404,1,1,5,Rest general of speech.,0.05,41,Other,High,Davidport,0
66e3cb44-5a25-47d0-82d8-eeb374ecb5ba,078099ef-e5cf-46e0-9577-fed40a721c82,Books,58.11,13.26,Debit Card,2025-01-02 07:14:01,5,1114,1,1,4,Within law sit debate offer agent attention include.,0.0,35,Male,Low,New Jasonburgh,0
355374be-a161-47a2-bbf7-d4d26ba619ba,ea944e1d-05d7-4f9f-8416-ab64b249a96f,Furniture,29.61,0.91,COD,2025-03-06 06:19:27,16,784,0,0,4,Table tough turn.,-0.39,46,Female,High,Bushburgh,0
649e5879-e215-43cc-8713-f880622605e1,0f0102b6-92fb-4989-8b67-99a6e471447a,Furniture,133.11,32.19,Debit Card,2025-01-05 12:41:57,7,593,1,1,2,Team dream try window speak process benefit before develop.,0.0,31,Male,High,Melaniefurt,0
0ce469ac-1cba-466a-b376-368361e6b154,18939069-5fb7-43de-9c0f-0b9e26dcf69a,Clothing,59.17,1.17,PayPal,2025-02-07 08:20:37,16,535,1,1,2,Realize certain store task strategy structure agent pressure administration suddenly common executive up.,-0.04,63,Female,High,New Williamburgh,0
0589d3d7-20df-44eb-8220-b27cbd6b226d,733bdac0-9580-4ac4-a02b-68177615b687,Clothing,215.22,5.14,PayPal,2025-03-01 01:04:13,7,726,0,0,3,Answer apply hundred research dark family no ok ask crime deep itself step indicate.,-0.13,29,Female,High,Maryberg,0
ab60c18c-6f5d-40df-a0ba-87f449bbad97,7729795a-cfd7-47a0-93ce-493309ab548e,Grocery,434.99,49.59,Credit Card,2025-01-10 21:50:03,7,1041,1,1,5,Help meeting discussion end many dream others laugh item reality.,0.4,26,Female,High,East Christopherside,0
8b48f560-f543-458d-bb0f-7d14f2dc9a79,871e1c27-2dcb-4c43-8860-4fc5e0e6cd58,Grocery,354.33,6.99,Debit Card,2025-01-28 20:52:32,10,682,1,1,1,These ago design shoulder public employee hit change change able much unit factor.,0.23,48,Other,Medium,Christianshire,0
eadea46b-637d-4746-a227-b323857dead9,68104a1d-8780-48a3-838b-dea88eb6863c,Electronics,341.15,17.95,Credit Card,2025-02-13 23:15:48,10,1148,1,0,4,Pay truth culture responsibility tell wear teacher discuss here measure hot.,0.25,34,Other,High,Matthewborough,1
24c5d573-1fb5-404f-b10c-85e9ff61a9b6,df73c682-7645-4e29-8c80-52ae5b0064c8,Electronics,149.47,37.6,Credit Card,2025-02-08 16:28:49,7,590,1,0,1,Think look style produce service official defense continue write why like environment magazine Congress avoid role.,0.0,31,Male,Medium,Williamsshire,1
ac78eba4-f91b-4208-a994-d22c558c4ced,1ff008a8-3fcd-4853-92da-648d429d5d15,Grocery,207.05,32.75,Debit Card,2025-02-08 17:12:28,19,970,0,0,3,You sport best way behavior interview bank.,1.0,21,Other,Low,New Davidfort,0
e1dfda7f-95d2-4456-81d1-4c33c9f81594,c9d1cb46-3370-4594-a7fe-5d940b81e9f9,Grocery,26.11,11.62,Credit Card,2025-01-01 21:31:30,17,935,0,0,2,Maybe training force fund line economy these law care agreement man performance country may yes.,0.0,40,Female,High,Lake Valerie,0
3a977851-9119-4a29-a5d4-9ef8ad03addc,fbeab6e0-85f2-45db-8be9-a290106c28cc,Furniture,359.64,12.47,Credit Card,2025-01-28 05:50:33,20,232,1,0,5,Trouble question attention hospital full animal material security among event.,0.07,39,Male,Low,Frederickside,1
8d869294-e617-4f8f-9d60-4366edc9a9f0,a236549d-5453-4246-a017-ca73d8d6b143,Electronics,171.4,15.4,Debit Card,2025-02-14 15:06:40,11,593,1,1,3,Career officer stuff organization.,0.0,22,Female,High,New Kathleenhaven,0
564d422a-e217-4c60-9355-0bfb8c14b00d,55ae6604-0993-4dcc-8efa-ceb9557ec4de,Books,16.16,36.43,PayPal,2025-02-16 08:43:37,18,969,0,0,4,Change wear alone help end pretty Democrat.,0.25,53,Other,High,West Michael,0
5905dbcb-1ec4-4b68-a59b-b93b06eb7efe,a2954b35-f9d7-4658-8936-a9f5abef56d6,Books,171.68,29.48,COD,2025-02-07 05:55:31,17,811,1,1,2,Last ok brother mind network any when.,0.25,33,Other,High,Barnettchester,0
22450150-8a47-48b2-9522-9ae4ef5e8c6b,400280a4-dabf-4fae-9b53-630a3e3bbf98,Electronics,248.47,37.59,PayPal,2025-01-11 19:22:14,15,1164,0,0,3,Positive add administration list.,0.23,49,Female,Medium,Thompsonstad,0
74ac648d-95f4-4955-b40a-544bfb0ae9d8,899000e2-f650-4627-94f9-da67c0b51653,Electronics,125.86,17.83,Debit Card,2025-02-24 08:11:50,17,906,0,0,2,Many attack field professor cover serious eight five no public.,0.06,53,Male,High,Lake Sarahmouth,0
9b488341-4ad9-4eaa-8682-2c61cbeb9917,9c5530f3-03f6-4936-ae98-2ebba72f6cf0,Books,34.85,42.56,PayPal,2025-01-08 17:40:50,9,672,1,1,3,Several room glass agent so edge owner take matter court prove.,0.0,37,Male,Low,North Amanda,0
6fc7058b-03bf-4599-9ed2-ddf4913991e0,8385ab4d-0543-4880-96f0-c6983b4ec3a3,Clothing,46.45,48.55,COD,2025-01-17 04:48:14,13,356,0,0,3,Bed doctor enjoy finish stock we edge support water property hear.,0.4,28,Male,Low,South Franklinland,0
6dc69692-ddd6-4e84-9371-7be6f6899eb3,14a8a46e-9dc3-4b21-b45a-e092e1fa1a65,Electronics,496.84,25.0,PayPal,2025-02-16 11:56:29,15,519,0,0,3,Capital oil education service fear affect area more.,0.5,24,Other,Low,Freemanshire,0
0b5f68ce-948e-4d5f-b757-1434372b3890,ebf8b85c-2eb1-4b4d-bccf-10e285197a84,Clothing,84.01,27.35,PayPal,2025-02-07 08:37:59,3,461,1,0,4,Ten population move open all maybe.,0.0,31,Male,High,Janicebury,1
73f4b7ed-a387-4377-94d6-cf62f6106ea0,577bf769-fc26-49f1-80aa-794604787e4b,Grocery,52.71,15.99,Credit Card,2025-02-23 17:10:37,13,1074,1,0,5,Pretty treat health action smile hand across similar wrong case approach we work question too.,0.03,60,Male,Low,Lindsaychester,1
5d591b5b-6d78-4413-9724-044829f0c36b,a5b31af8-7967-4667-bf8d-0c3e4b672d83,Electronics,132.19,36.98,Credit Card,2025-01-14 21:18:21,11,783,0,0,2,Product face house or arrive sense yet best instead public small.,0.25,28,Other,Medium,North Jacquelinebury,0
c0f8fb12-dc85-4efd-8bb3-c652196afc26,192ce16a-9d70-4bd6-92c2-b7e3bcca8935,Grocery,374.96,3.62,Debit Card,2025-01-07 18:20:28,13,835,0,0,5,Yard general account join include heart policy sound grow game music also own.,0.16,28,Female,Low,New Scott,0
3c43b032-3bd5-4890-89ed-4858627de6d0,17d48cea-a8cc-44f3-bf67-a84624438a0f,Grocery,48.85,28.34,PayPal,2025-01-21 09:54:21,13,760,0,0,1,Wrong out Mrs son imagine each huge little always edge TV that drug from chance rock.,-0.1,33,Other,High,Lake Erikamouth,0
3ed124e6-e32d-4600-b25e-6c48332673a0,4918c4be-57ea-4029-b5fc-1d07359e32ab,Clothing,434.9,9.25,COD,2025-03-08 22:45:31,10,353,1,0,1,Listen late society capital a own country treat clear wait until style.,0.13,53,Male,High,Johnsonhaven,1
55822e22-b624-4f71-9894-37f64d03f9af,b8d441c1-e51d-4cd4-a5b4-0f5150f93961,Clothing,166.45,3.97,Credit Card,2025-01-05 21:31:15,8,508,0,0,5,Detail partner color road marriage candidate recognize class write cell husband surface focus seek throughout off leg.,0.0,31,Female,Low,West Kellytown,0
79cc3163-ce99-4ce3-ad33-a02f2c46271f,10b586a2-cc54-418f-bd16-14bcaa714463,Clothing,424.4,6.63,COD,2025-01-31 17:49:59,18,1120,1,0,5,Someone front deal senior note possible research structure almost condition eye daughter charge do move.,0.0,51,Female,Medium,Williamsshire,1
56c45a5c-813c-41d0-b6e9-d7bd642bc4be,d9d02a53-387c-4c06-9390-2358f5e2abef,Grocery,102.23,35.61,Credit Card,2025-01-05 12:27:31,2,433,1,0,2,Attack ask trial catch fast standard affect draw anything public pick around Mrs officer.,0.07,22,Male,Medium,Mcintyreberg,1
3fffa948-98a6-4867-b6b1-d4dba3b99b33,c64cffc3-9983-434a-b6bf-857afad9cccf,Furniture,16.47,18.49,PayPal,2025-02-17 05:11:04,8,657,1,1,4,Foot leave establish agency season believe.,0.0,18,Other,Low,Nealstad,0
d4040f38-e8bd-42a7-9409-2f407139bdfb,5ac1c832-1e0a-4911-875e-65615a37144e,Electronics,5.47,34.88,Debit Card,2025-01-27 05:40:00,16,333,1,0,3,Hope leg hot happy role Democrat sing indeed modern.,0.42,34,Other,Medium,Lake Jonathanstad,1
730a78bf-ee38-4b93-a336-f1051b912b77,ec60d586-8fd7-4abd-81b6-df76e93009d0,Clothing,269.78,4.3,Credit Card,2025-01-07 04:10:47,8,1035,0,0,5,Any need believe again.,0.0,49,Female,High,Jamesburgh,0
2046f886-10f2-4b08-9c16-12c264d77586,e98a0ca0-5093-4ef1-adb0-6ff057e56883,Grocery,122.56,19.05,Debit Card,2025-02-27 18:57:19,16,520,0,0,1,By his clearly carry itself particularly little low decision form of growth.,-0.03,59,Male,Low,North Moniqueside,0
388aef85-6e18-4ae7-8f87-9727e671e247,d4753908-bdc2-4ce8-a915-b1501df09c3d,Clothing,357.87,8.78,Debit Card,2025-02-08 10:47:41,8,738,0,0,3,Decide father evening hour own well game benefit more.,0.23,51,Female,Low,Elizabethbury,0
f88fb8f9-8fad-486d-8bfc-235dda0a994c,85009efe-d974-4c21-90a3-2084bb949021,Electronics,217.78,37.81,Debit Card,2025-02-03 17:01:36,3,362,0,0,2,System green nature stop fight then.,-0.2,20,Female,Medium,West Christopher,0
da8919e7-d9fd-4039-9863-ea62f3a606ba,431b7057-ddee-41f5-a5aa-d27e7a264c5b,Electronics,43.48,47.13,Credit Card,2025-01-31 12:33:21,3,1178,0,0,3,Three set more thank.,0.5,52,Other,High,Smithmouth,0
99fbc63e-dff5-4fc6-b96c-4e584a8b18a3,576235dc-05ad-4d5d-b755-851fb3c476ef,Electronics,249.69,30.59,Debit Card,2025-01-30 15:09:55,6,490,1,0,1,Many way oil include hour them official develop end.,0.5,37,Other,Medium,Meganburgh,1
